text,label
"""""Terkuak! Keberadaan Ahmad Sahroni Setelah 2 Minggu Aksi Demo dan Penjarahan di Rumahnya #ahmadsahroni #demo #penjarahan #beritaterkini https://t.co/Z8u04UE6yy""""",neutral
"""""@tvOneNews Padahal penjarahan bisa dicegah bila polisi standby berjaga di rumah Uya Kuya""""",negative
"""""@ciasaourus @astaga_kaget @GodVanemuine Penjarahan rumah pjbat kmaren idenya parjo kah?""""",neutral
"""""Mafia dan Koruptor lebih mendukung Gibran Plongo daripada Prabowo Gembul. Karena Si Plongo lebih mudah ditipu dikendalikan dan diarahkan untuk kongkalikong dan melakukan konspirasi dalam Penjarahan atau Maling duit dan sumber daya alam Indonesia.""""",negative
"""""Drama kucing Uya Kuya &amp""; Sherina Munaf akhirnya berakhir damai! Setelah mediasi di Polres Jakarta Timur keduanya sepakat selesaikan masalah secara kekeluargaan. Polisi pun apresiasi keputusan ini biar nggak ada drama berkepanjangan. &gt;&gt;"" https://t.co/sY4UQViUqb https://t.co/PdPqkCuhgv""""",positive
"""""Koko Yg buka ruko dipinggir jalan jualan material atau elektronik sama warung makan padang. Sementara the rich Yg mau kalian makan gak akan tersentuh. Belajarlah dari kasus penjarahan aktris yg baru terjadi beberapa waktu yg lalu belajar lagi tentang kerusuhan 98. Cont""""",neutral
"""""Komedian dan politisi Eko Patrio muncul ke publik pertama kali usai kejadian rumah dijarah. Eko muncul demi orang yang mengambil kucingnya saat penjarahan. https://t.co/TwrCjYBUIT""""",neutral
"""""Koleksi hasil penjarahan""""",negative
"""""Penyanyi Sherina Munaf menjalani pemeriksaan di Polres Metro Jakarta Timur sebagai saksi atas kasus penjarahan rumah Uya Kuya pada 30 Agustus lalu di mana ia menyelamatkan beberapa kucing milik Uya. Selain Sherina polisi juga memeriksa satu rekan perempuannya berinisial I untuk https://t.co/guGjUNMx8t""""",neutral
"""""Perkembangan Kasus Penjarahan Rumah Eko Patrio: 7 Pelaku Satu Ditangguhkan Penahanan https://t.co/FrNLlwFVcU""""",neutral
"""""Polisi telah melakukan mediasi antara Surya Utama alias Uya Kuya dan musisi Sherina Munaf terkait kasus penyelamatan kucing milik Uya Kuya setelah peristiwa penjarahan. Dalam pertemuan tersebut kedua belah pihak sepakat untuk menyelesaikan persoalan ini secara kekeluargaan. https://t.co/W656hXTEW7""""",positive
"""""Not normalizing penjarahan But tinggal di Indonesia itu budaya ketimuran itu sangat penting Dan memang susah menghindar dari kecemburuan sosial dan rasan²""""",neutral
"""""@Ndrewstjan Nah yg kemaren melumrahkan penjarahan pas demo aja udah ga bener. Buktinya skrg fans si ferry blm mandi aja komenannya begini ke org. Inciting violence. Ngajak ngejarah rumah org cuma gara-gara ga satu POV. Fans influencer2 kemaren itu udh gila sama kyk influencer nya https://t.co/crAOUbgXld""""",negative
"""""Alhamdulillah Tak pernah ada kejadian besar! Pencurian pembegalan penjarahan or apalah itu nan menimpa Kec kami! Tidak juga dari penghuni Kec kami apalagi dari luar Kec! Kami memang terpinggirkan.. Tapi hidup kehidupan kami saling menjaga satu n lainnya Terkhusus di kampungku!""""",positive
"""""https://t.co/URr001ha9Y Bini PM Nepal selamat sd 13 Sep 2025 setelah pendemo membakar rmhnya. Awas. Berita ini bisa dipelintir provokator di Indonesia atau pengais duit content dgn resiko penjarahan dsb. Pakai judul misalnya Ibu Negara Nepal dibakar massa pendemo dll .""""",neutral
"""""Istri Uya Kuya Astrid Kuya sudah bertemu dengan pelaku penjarahan rumah di kawasan Jakarta Timur. Ini yang disampaikan Astrid Kuya kepada pelaku tersebut. https://t.co/FOKyiHzbZE""""",positive
"""""Kembali sejenak ke soal ijazah palsu Jokowi yg hampir terlupakan tertutup oleh demo dan penjarahan serta reshuffle menteri². Simak dan ambil pelajarannya. --- Cuddle #tds4injakarta Mowning Kecil Nder https://t.co/jFrBCXmlGv""""",neutral
"""""Eko Patrio mendatangi Polda Metro Jaya untuk memohon pembebasan Rian yang mengambil kucingnya saat penjarahan. Rian akhirnya dipulangkan usai dijemput ortu. https://t.co/2yMevxVCwB""""",positive
"""""Masalah yg bertubi tubi...bila hati tenang pasti akan terurai https://t.co/yxdt8RImJ6""""",positive
"""""Rian adalah orang yang mengambil kucing dari kediamannya di kawasan Kuningan Jakarta Selatan saat penjarahan pada 30 Agustus 2025.""""",neutral
"""""Kasus Penjarahan Rumah Uya Kuya Kerugian Belum Terhitung - https://t.co/tSJ7IRPUPI https://t.co/7CAAnBOe7N""""",neutral
"""""@txtdrimedia @RizalCania14819 Nepal tiru Indonesia demontrasinya dgn melihat media sosial *no viral no justice* sampai lihat penjarahan IRONMAN.. lalu penilaian dr Rakyat NEPAL demontrasinya biasa kurang SERU jadi di putuskan tiba waktunya demontrasi hrs lebih PARAH lagi jgn seperti Indonesia🇮🇩 demonya""""",neutral
"""""Uya Kuya dan Sherina Munaf akhirnya sepakat damai soal kucing yang sempat bikin heboh usai penjarahan rumah Uya. Polisi memediasi masalah pun selesai secara kekeluargaan. &gt"";&gt;"" https://t.co/sY4UQViUqb #detikcom #UyaKuya #SherinaMunaf https://t.co/dFPjnL3soh""""",positive
"""""Uya Kuya Ungkap Foto Pernikahan dan Ijazahnya Hilang Usai Penjarahan https://t.co/zs1cxA6Wqa https://t.co/jFUzT9Xaq6""""",neutral
"""""@folkloreevermo @AndarawusYusuf @babisapiku Yep. Penjarahan dan kejahatan ketika perang itu pasti ada. Cuma seberapa banyak dan sering kejadiannya. Saya rasa utk kasus Israel tergolong sedikit. Oya Bantuan lebih banyak ditahan sama Hamas. Kan beredar bbrp klip Hamas tembakin warga yg mau ambil/jarah bantuan.""""",neutral
"""""@backteriimutt @dxrkchocolx Gw gk membenarkan itu dan gue juga tau aksi pembakaran dan penjarahan di sana sebenarnya gak murni dari pemuda demonstran mereka punya oposisi yg nyempreng rusuh dan rakyat2 tolol yg juga gampang diajak anarkis. Sama kaya di Indo tapi di Indo penyusupnya aparat""""",negative
"""""@detikcom Kochengnya kurus dan tak di rawat dng baik. D tinggal bepergian g d kasi makan kali ya. Untung ada penjarahan... Jadi kucingnya terselamatkan oleh masarakat.. . . Imo""""",negative
"""""@JubeBellingham @Marcode991 @stemkepanjangan beda dong pemuda sekarang lebih mudah terpapar informasi tidak adanya penjarahan terhadap etnis lain tidak adanya tindak pemerkosaan terhadap etnis lain berjuang lebih keras karena adanya buzzer pemerintah mengetuk kelas menengah keatas untuk ikut andil bersuara.""""",neutral
"""""Polisi mediasi Uya Kuya dan Sherina Munaf terkait penyelamatan kucing usai penjarahan. Keduanya sepakat menyelesaikan masalah secara kekeluargaan dan damai. https://t.co/sY4UQVimAD""""",positive
"""""@Metro_TV @msaid_didu Bebaskan semua tanpa syarat kecuali pelaku penjarahan""""",positive
"""""@tijabar @neVerAl0nely__ Gk setuju dengan penjarahan tapi keknya emang penjarahanlah yang bisa menyadarkan mereka""""",neutral
"""""Mahfud Md : Sri Mulyani sangat kecewa karena merasa negara tidak hadir secara maksimal untuk melindungi dirinya. negara tidak memberikan perlindungan yang cukup Kecea bkn hy karena kehilangan harta benda akibat penjarahan melainkan juga karena dibandingkan dg hal yg negativ https://t.co/5y6rKLvMST""""",neutral
"""""Salah satu alasan utama yang mendorong Sri Mulyani untuk mundur adalah tragedi penjarahan rumahnya di kawasan Bintaro. Peristiwa itu disebut membuat dirinya begitu terpukul. Terimakasih &amp"";"" Sehat selalu bu Sri Mulyani https://t.co/FSRAontfzo""""",positive
"""""@eepiebabyotter Iya aku dari kemaren gregetan aja banyak bubble X masih masalahin soal kaya atau gak itu aja kok karena gak akan ada pandang kaya atau tidak pas chaos banyak vid kerusuhan Nepal gak up di sini kalau Youtube real banyak banget di sana penjarahan juga nyasar toko kecil""""",neutral
"""""Kalo terjadi kerusuhan &amp"";"" penjarahan di Indonesia apalagi di ibukota negara smpai mnghancurkan kantor2 penting lembaga negara dll Itu intelijen kecolongan atau sengaja dibiarkan? Hati2 jawabnya salah jawab bs geger soalnya""""",negative
"""""@makinkayaaja @txtdrimedia walau masih banyak yang berkemanusiaan tapi emang ga bisa dipungkiri sih rakyat indo pasti ada yang sampai hati bakar rumah pejabat dan giring pejabat ke sungai dalam keadaan telanjg. di indo ini kasus penjarahan aja udah parah banget mental maling""""",negative
"""""Ini juga masalah yang sudah berlarut-larut Pak @prabowo penjarahan tanah rakyat oleh pengembang yg didukung APH dan kementerian. Kapan akan anda bereskan?!""""",negative
"""""@somexthread Padahal penjarahan dirumah SM ini gak organik (kemungkinan besar). Mana mau rakyat udh siang capek banting tulang trus tengah malam malah geruduk rumah mentri. Mending tidorrrr. Kecuali emg beneran maling atau bayaran. Tpi sampe sekarang yg diungkit penjarahan.""""",negative
"""""@kompascom 2600 izin pertambangan yang disita pamarentah melalui satgas mafia pertambangan tak ada satupun diperoses di pengadilan tapi langsung dibagi bagikan pamarentah. itu namanya penjarahan piye lebih penak jaman jepang dan belanda tohk ?""""",negative
"""""Bantahan TNI atas tudingan pembiaran penjarahan dengan menekankan disiplin dan ketaatan konstitusi TNI membantah tudingan pembiaran penjarahan. Wakil Panglima TNI menegaskan setiap langkah pasukan selalu berlandaskan disiplin aturan hukum dan ketaatan penuh pada konstitusi. https://t.co/Nz9uCm7BCj""""",neutral
"""""Bantahan TNI atas tudingan pembiaran penjarahan dengan menekankan disiplin dan ketaatan konstitusi TNI membantah tudingan pembiaran penjarahan. Wakil Panglima TNI menegaskan setiap langkah pasukan selalu berlandaskan disiplin aturan hukum dan ketaatan penuh pada konstitusi. https://t.co/Zk4PoQHpPp""""",neutral
"""""Mahfud MD ungkap kekecewaan Sri Mulyani soal penjarahan rumahnya dan perlakuan aparat. Ingin tahu detailnya? Baca di bawah ini. https://t.co/c40hhNbVHM""""",neutral
"""""Kasus ini berawal dari penjarahan yang terjadi di rumah Uya Kuya pada 30 Agustus 2025. Kucing-kucing Uya Kuya juga menjadi sasaran penjarahan. Sherina bersama beberapa teman menyelamatkan kucing milik Uya Kuya.""""",positive
"""""Properti si Jakarta emang udah bubble gede sih dan banyak orang kaya raya mulai pindah dan beli lahan di sekitar IKN. Karena dimana pusat kekuasaan disana orang kaya raya berkumpul. Belum penjarahan kemarin bikin orang kaya raya semakin mikir-mikir sekelas Mentri saja segitu https://t.co/Fe36lje78E""""",neutral
"""""Inilah penjarahan yg sesungguhnya""""",negative
"""""Uya Kuya Penuhi Panggilan Polisi Terkait Penjarahan Rumah Sherina Munaf Diperiksa Soal Penyelamatan Kucing https://t.co/SiUxbPK7TG #UyaKuya #SherinaMunaf #AstridKuya #PenjarahanRumah #Bitvonline""""",neutral
"""""DPRD Kabupaten Cirebon Gelar Rapat Paripurna Perdana Pasca Perusakan dan Penjarahan https://t.co/W9ThfArCnZ""""",neutral
"""""Kejanggalan penjarahan terekam di beberapa ungahan netizen di media sosial. https://t.co/CGAlHrOD5x""""",negative
"""""Pola yang sama dan berulang pada rumah pejabat pemerintah memunculkan pertanyaan kenapa penjarahan bisa dibiarkan kembali terjadi dengan mudah? https://t.co/cB79l6gz3K""""",negative
"""""Situasi penjarahan rumah para pejabat juga pembakaran fasilitas transportasi umum https://t.co/XvTNEjdWSP""""",neutral
"""""Kami menganalisis temuan media dan kesaksian warga soal isu penjarahan dan kerusuhan pekan lalu. Ada kesamaan pola yang bisa kita temukan dalam laporan Tim Gabungan Pencari Fakta (TGPF) 1998. https://t.co/aSS3CL8Ke2""""",neutral
"""""@budip @fajarnugros Saya agak kasihan dengan kejadian penjarahan segala itu jahat dan sama sekali ga perlu. Tapi ya mungkin sudah waktunya istirahat. Cape juga pasti.""""",positive
"""""@Cilorconnoistre Leave her alone like really after for almost 20 years less sleep for Indonesia than rumahnnya kena penjarahan in this era without any security isn t that enough? Kalo gue jd bu Ani gue stay di Worldbank gaji jauh lbh gede bs traveling sesuka hati dan gk kena penjarahan""""",positive
"""""Sebanyak lima anak terlibat kasus penjarahan dan penyerangan petugas di rumah politisi Partai Amanat Nasional (PAN) Surya Utama alias Uya Kuya. Proses hukum terhadap anak-anak itu pun dipastikan sesuai dengan Undang-undang Perlindungan Anak (UUPA). Komisioner Komisi Perlindungan https://t.co/2aLamyRPU3""""",neutral
"""""@somexthread Ha? Rumah sri mulyani dijarah? Dijarah di mimpi apa gimana?? Dijarah itu barangnya diambil... rumah dia mah cuma perabotan dipindahin keluar doang ama intel... masa penjarahan tanemannya masih cantik tertata rapih gitu""""",negative
"""""@Sibukmncarilham penjarahan""""",neutral
"""""Mahasiswa pelajar dan buruh arus dilepaskan kecuali pelaku makar penjarahan dan pembakaran.""""",neutral
"""""@mhuseinali @GreiRainn @barengwarga Dalang penjarahan 98 siapa emang?""""",neutral
"""""Dalang penjarahan 98 siapa yah?""""",neutral
"""""@somexthread Tentu penjarahan di rumah SM by design.. pertanyaannya.. apakah sang designer menuai apa yg terjadi saat ini pergantian menkeu (sesuai apa yang diharpakannya) ?""""",negative
"""""@somexthread tentu penjarahan di rumah SM by design.. pertanyaannya.. apakah sang designer menuai apa yg terjadi saat ini (pergantian menkeu ) ?""""",negative
"""""Baca selengkapnya: https://t.co/fhtYStUEpG""""",neutral
"""""Demo Nepal Berujung Penjarahan hingga Aksi Bersih-Bersih Jalan https://t.co/hz2AEohh4f""""",neutral
"""""Demo di Nepal di klaim Meniru Demo di Indonesia kemarin Oke lah begitu. NAMUN Anak Muda di Nepal MENYELESAIKAN nya tugasnya saat turun kejalan sedang di Indonesia hanya Rusuh dan Penjarahan yang Berakhir para Pendemonya di tangkapi dan dipenjara... ini terjadi karena prinsip""""",negative
"""""@somexthread Penjarahan yang sebenarnya""""",negative
"""""@poshuie @monstreza Klo ga ada penjarahan ibu sri adalah menteri abadi""""",neutral
"""""@tanyakanrl Bahkan ada penjarahan toko emas dan toko lainnya nderrr. Klo kek gini malah kasian yg punya tokonya rugi gedeee""""",negative
"""""@neVerAl0nely__ Salut warganya gx njarah kaya d konoha. Kalo terjadi penjarahan mereka sama aja. Jadi maling di malingin yg tujuannya memperkaya diri sendiri. Jangan ada penyusup""""",positive
"""""dari timeline pribadi. akun2 yg semangat sama penjarahan di nepal cuman 4 1. Ngga punya harta untuk di jarah 2. tinggal di lingkungan pelaku yg kemungkinan menjarah (ngerasa ngga akan jarah sama sesama) 3. tinggal di lingkungan yg aman penjarahan 4. pelaku""""",neutral
"""""Aslinya sama saja. Yg ga suka FI dan yg membelanya sama2 lagi coli ego kebenarannya ditentukan dari jumlah yg membenarkan salah satu pihak. Compas moral taek penjarahan dan pengrusakan depan mata dibiarkan bahkan banyak yg dukung masih saja bicara moral.""""",negative
"""""Detik-detik pelaku penjarahan di Nepal tersengat listrik dan kabarnya tewas https://t.co/guL6vqCgT3""""",neutral
"""""@somexthread Bu Sri adalah korban kejahatan pihak yg framing jelek beliau terus2an bahkan sampe ada buat video hoax dan juga ajakan penjarahan rumah. Siapa pun itu semoga hidup kalian hancur sehancur2nya.""""",negative
"""""jadi polisi persis kya orang-orang yang teriak-teriak koruptor harus dipenjara tapi menormalisasikan penjarahan apa bedanya kalian sih sama-sama maling standar ganda ewh""""",negative
"""""@papuamuslim08 Lihat peristiwa kerusuhan di nepal persi seperti peristiwa 1998 di saat akan jatuhnya presiden suharto banyak penjarahan oleh warga toko toko di bakar""""",neutral
"""""dan yaa gw masih kurang setuju dg penjarahan yg dilakukan ‍️""""",positive
"""""Penjarahan di pejabat : Mampus Penjarahan di cagar budaya : Itu bukan kami""""",negative
"""""Ceritakan Pilu Sri Mulyani di Balik Insiden Penjarahan Mahfud MD Sebut Eks Menkeu Itu Kecewa Sosoknya Disamakan dengan Sahroni https://t.co/WipndYXta6""""",neutral
"""""@somexthread Klo saja pejabat &amp"";"" anggota DPR jujur peduli rakyat tidak korupsi... ‼️ Gk bakalan rakyat marah melakukan anarkisme penjarahan. Introspeksi diri... Woooiiii """"",negative
"""""@Metro_TV dari stetmen nya baik tapi baik juga jika dari asal terjadinya demo dan penjarahan yaitu tidak adanya keadilan bagi pejabat2 koruptor""""",neutral
"""""@AbdulRachimmks Penjarahan besar²an dengan tameng KEBIJAKAN!! PENJARAH SEJATINYA""""",negative
"""""@lantip Blom tepat dibilang berhasil atau tidak. Karena mereka pun ga ke kontrol jadinya riot penjarahan dan perusakan.. Blom lagi kekosongan kekuasaan.. Apakah hasilnya lebih baik atau ga? Belom ada yg tau..""""",neutral
"""""Mestinya Gak Usah Membakar Gedung Pemerintah Gedung Parlemen Fasum Dan Sebisa Mungkin Tak Ada Penjarahan. Akibatnya Hari-hari Ke Depan Negara Akan Mengalami Keterpurukan Sedangkan Untuk Bangkit Kembali Memerlukan Waktu Gak Singkat.""""",positive
"""""@xremiums dan tidak membenarkan juga atas tindakan penjarahan terhadap rumah ludoa yg terbaik smg semua cepat pulih""""",positive
"""""@somexthread Halah penjarahan Sri Mul itu keliatan banget ada provokator dari si parjo soalnya tiba2 aja tengah malam seperti ada komando buat diarahkan kesana. Soalnya yg jadi target itu kan anggota DPR yg joget2 kemarin.""""",negative
"""""Sederet hal baru tentang penjarahan rumah dan kisah di balik Presiden Prabowo Subianto mereshuffle Sri Mulyani dari posisi Menkeu di Kabinet Merah Putih pada Senin (8/9/2025) kemarin terungkap. https://t.co/9zUDBhXuHx""""",neutral
"""""@recairaJC @eunseokie777 Saatnya penjarahan""""",negative
"""""@yogikgik iya karena di Nepal rakyatnya maling semua wkwk. Penjarahan dimana2""""",negative
"""""Lagi dan lagi gue bilang menurut gue orang yang asal ngomong itu cuma perbedaan politik itu jahat banget dan gue ga akan pernah mau denger atau berdebat sama orang kayak gitu. Yang lo anggep perbedaan politik doang itu bisa berwujud menjadi genosida penjarahan pembunuhan dll""""",neutral
"""""Wah...ini fitnah keji menuduh relawan Jokowi &amp""; Gibran dalang penjarahan rumah Sahroni Eko &amp; Sri Mulyani Dari link berita Republika tgl 31 Agustus 2025 sebanyak 4 halaman tdk ditemukan kata atau kalimat yg mengatakan relawan Jokowi &amp;"" Gibran dalang penjarahan. Dalam berita tsb https://t.co/kn9fScYLij""""",neutral
"""""@__AnakKolong @DivHumas_Polri @KemensetnegRI @setkabgoid @BocorAlusPol Sekali tepuk dapat 2 lalat membuat teritorialnya kondusif &amp"";"" menganankan pundi2 kekayaannya dari penjarahan massa """"",neutral
